一棒一条痕|yī bàng yī tiáo hén
一棒一条痕，一掴一掌血|yī bàng yī tiáo hén，yī guó yī zhǎng xuè
一概抹杀|yī gài mǒ shā
一概抹煞|yī gài mǒ shā
一概而言|yī gài ér yán
一概而论|yī gài ér lùn
一榜尽赐|yī bǎng jìn cì
一榻横陈|yī tà héng chén
一榻胡涂|yī tà hú tú
一槌定音|yī chuí dìng yīn
一模一样|yī mó yī yàng
一模二样|yī mó èr yàng
一步一个脚印|yī bù yī gè jiǎo yìn
一步一计|yī bù yī jì
一步一趋|yī bù yī qū
一步一鬼|yī bù yī guǐ
一步三摇|yī bù sān yáo
一步到位|yī bù dào wèi
一步登天|yī bù dēng tiān
一死一生|yī sǐ yī shēng
一毛不拔|yī máo bù bá
一毛吞海|yī máo tūn hǎi
一毛片甲|yī máo piàn jiǎ
一毫不取|yī háo bù qǔ
一毫不差|yī háo bù chā
一毫不拔|yī háo bù bá
一毫不染|yī háo bù rǎn
一毫不苟|yī háo bù gǒu
一毫千里|yī háo qiān lǐ
一毫莫取|yī háo mò qǔ
一民同俗|yī mín tóng sú
一气呵成|yī qì hē chéng
一气浑成|yī qì hún chéng
一水之隔|yī shuǐ zhī gé
一水隔|yī shuǐ gé
一沐三捉发|yī mù sān zhuō fà
一沐三捉发，一饭三吐哺|yī mù sān zhuō fà，yī fàn sān tǔ bǔ
一沐三握发|yī mù sān wò fà
一沐三渥发|yī mù sān wò fà
一治一乱|yī zhì yī luàn
一泓清水|yī hóng qīng shuǐ
一波万波|yī bō wàn bō
一波三折|yī bō sān zhé
一波才动万波随|yī bō cái dòng wàn bō suí
一波未平，一波又起|yī bō wèi píng，yī bō yòu qǐ
一波未成，一波已作|yī bō wèi chéng，yī bō yǐ zuò
一泻万里|yī xiè wàn lǐ
一泻千里|yī xiè qiān lǐ
一泻汪洋|yī xiè wāng yáng
一泻百里|yī xiè bǎi lǐ
一洗空|yī xǐ kōng
一洗而空|yī xǐ ér kōng
一洞之网|yī dòng zhī wǎng
一洼死水|yī wā sǐ shuǐ
一派胡言|yī pài hú yán
一浆十饼|yī jiāng shí bǐng
一清二楚|yī qīng èr chǔ
一清二白|yī qīng èr bái
一清如水|yī qīng rú shuǐ
一渊不两蛟|yī yuān bù liǎng jiāo
一游一豫|yī yóu yī yù
一湾死水|yī wān sǐ shuǐ
一溃千里|yī kuì qiān lǐ
一溜烟|yī liú yān
一溜风|yī liù fēng
一潭死水|yī tán sǐ shuǐ
一灯如豆|yī dēng rú dòu
一炊之梦|yī chuī zhī mèng
一炮打响|yī pào dǎ xiǎng
一炷心香|yī zhù xīn xiāng
一点一滴|yī diǎn yī dī
一点半点|yī diǎn bàn diǎn
一点灵犀|yī diǎn líng xī
一点犀通|yī diǎn xī tōng
一熏一莸|yī xūn yī yóu
一片丹心|yī piàn dān xīn
一片冰心|yī piàn bīng xīn
一片宫商|yī piàn gōng shāng
一片志诚|yī piàn zhì chéng
一片散沙|yī piàn sàn shā
一片汪洋|yī piàn wāng yáng
一片漆黑|yī piàn qī hēi
一片焦土|yī piàn jiāo tǔ
一片至诚|yī piàn zhì chéng
一片赤心|yī piàn chì xīn
一牛九锁|yī niú jiǔ suǒ
一牛吼地|yī niú hǒu dì
一牛鸣|yī niú míng
一牛鸣地|yī niú míng dì
一牢永定|yī láo yǒng dìng
一物一主|yī wù yī zhǔ
一物一偏|yī wù yī piān
一物一制|yī wù yī zhì
一物不成，两物见在|yī wù bù chéng，liǎng wù xiàn zài
一物不知|yī wù bù zhī
一物克一物|yī wù kè yī wù
一物降一物|yī wù xiáng yī wù
一犁雨|yī lí yǔ
一犬吠形，百犬吠声|yī quǎn fèi xíng，bǎi quǎn fèi shēng
一犬吠形，群犬吠声|yī quǎn fèi xíng，qún quǎn fèi shēng
一犬吠影，百犬吠声|yī quǎn fèi yǐng，bǎi quǎn fèi shēng
一狐之掖|yī hú zhī yè
一狐之腋|yī hú zhī yè
一狠二狠|yī hěn èr hěn
一狠百狠|yī hěn bǎi hěn
一献三售|yī xiàn sān shòu
一献三酬|yī xiàn sān chóu
一王之法|yī wáng zhī fǎ
一现昙华|yī xiàn tán huā
一班一级|yī bān yī jí
一班一辈|yī bān yī bèi
一班半点|yī bān bàn diǎn
一理贯之|yī lǐ guàn zhī
一琴一鹤|yī qín yī hè
一瓜共食|yī guā gòng shí
一瓣之香|yī bàn zhī xiāng
一瓣心香|yī bàn xīn xiāng
一瓣香|yī bàn xiāng
一瓶一钵|yī píng yī bō
一瓶不响，半瓶晃荡|yī píng bù xiǎng，bàn píng huàng dàng
一生一世|yī shēng yī shì
一生一代|yī shēng yī dài
一生一死，乃见交情|yī shēng yī sǐ，nǎi jiàn jiāo qíng
一生九死|yī shēng jiǔ sǐ
一生愧辱|yī shēng kuì rǔ
一男半女|yī nán bàn nǚ
一画开天|yī huà kāi tiān
一病不起|yī bìng bù qǐ
一痴一醒|yī chī yī xǐng
一登龙门|yī dēng lóng mén
一登龙门，身价十倍|yī dēng lóng mén，shēn jià shí bèi
一百二十行|yī bǎi èr shí háng
一百五日|yī bǎi wǔ rì
一盘散沙|yī pán sǎn shā
一盘棋|yī pán qí
一目之士|yī mù zhī shì
一目之罗|yī mù zhī luó
一目了然|yī mù liǎo rán
一目五行|yī mù wǔ háng
一目十行|yī mù shí háng
一目即了|yī mù jí liǎo
一目尽天涯|yī mù jìn tiān yá
一目数行|yī mù shù háng
一相情原|yī xiāng qíng yuán
一相情愿|yī xiāng qíng yuàn
一眨巴眼|yī zhǎ bā yǎn
一着不慎，满盘皆输|yī zhāo bù shèn，mǎn pán jiē shū
一着权在手，看取令行时|yī zhāo quán zài shǒu，kàn qù lìng xíng shí
一着被蛇咬，三年怕井绳|yī zhāo bèi shé yǎo，sān nián pà jǐng shéng
一瞑不视|yī míng bù shì
一瞬千里|yī shùn qiān lǐ
一矢双穿|yī shǐ shuāng chuān
一知半见|yī zhī bàn jiàn
一知半解|yī zhī bàn jiě
一知片解|yī zhī piàn jiě
一石二鸟|yī shí èr niǎo
一石激起千层浪|yī shí jī qǐ qiān céng làng
一码归一码|yī mǎ guī yī mǎ
一碗水往平处端|yī wǎn shuǐ wǎng píng chú duān
一碗水端平|yī wǎn shuǐ duān píng
一碧万顷|yī bì wàn qǐng
一碧千里|yī bì qiān lǐ
一碧无际|yī bì wú jì
一秉大公|yī bǐng dà gōng
一秉至公|yī bǐng zhì gōng
一秉虔诚|yī bǐng qián chéng
一称心力|yī chèn xīn lì
一穷二白|yī qióng èr bái
一空依傍|yī kōng yī bàng
一窍不通|yī qiào bù tōng
一窍通，百窍通|yī qiào tōng，bǎi qiào tōng
一窝端|yī wō duān
一窝蜂|yī wō fēng
一窝风|yī wō fēng
一竹竿打到底|yī zhú gān dǎ dào dǐ
一竿子捅到底|yī gān zǐ tǒng dào dǐ
一竿风月|yī gān fēng yuè
一笑一颦|yī xiào yī pín
一笑了之|yī xiào liǎo zhī
一笑了事|yī xiào le shì
一笑倾城|yī xiào qīng chéng
一笑千金|yī xiào qiān jīn
一笑百媚|yī xiào bǎi mèi
一笑置之|yī xiào zhì zhī
一笔不苟|yī bǐ bù gǒu
一笔勾倒|yī bǐ gōu dǎo
一笔勾断|yī bǐ gōu duàn
一笔勾消|yī bǐ gōu xiāo
一笔勾绝|yī bǐ gōu jué
一笔勾销|yī bǐ gōu xiāo
一笔抹倒|yī bǐ mǒ dǎo
一笔抹摋|yī bǐ mò sà
一笔抹杀|yī bǐ mǒ shā
一笔抹煞|yī bǐ mǒ shā
一筹不吐|yī chóu bù tǔ
一筹不画|yī chóu bù huà
一筹莫展|yī chóu mò zhǎn
一箪一瓢|yī dān yī piáo
一箭上垛|yī jiàn shàng duò
一箭之地|yī jiàn zhī dì
一箭之遥|yī jiàn zhī yáo
一箭双雕|yī jiàn shuāng diāo
一箭射两垛|yī jiàn shè liǎng duò
一篑之功|yī kuì zhī gōng
一篑之衅|yī kuì zhī xìn
一篑障江河|yī kuì zhàng jiāng hé
一篙到底|yī gāo dào dǐ
一簧两舌|yī huáng liǎng shé
一粥一饭，当思来处不易|yī zhōu yī fàn，dāng sī lái chù bù yì
一系相承|yī xì xiāng chéng
一索得男|yī suǒ dé nán
一索成男|yī suǒ chéng nán
一紫盖十红|yī zǐ gài shí hóng
一纸千金|yī zhǐ qiān jīn
一纸空文|yī zhǐ kōng wén
一纸糊涂帐|yī zhǐ hú tú zhàng
一线不乱|yī sī bù luàn
一线之路|yī xiàn zhī lù
一线希望|yī xiàn xī wàng
一线生机|yī xiàn shēng jī
一线生路|yī xiàn shēng lù
一统天下|yī tǒng tiān xià
一缕不挂|yī lǚ bù guà
一缘一会|yī yuán yī huì
一缺十求|yī quē shí qiú
一网尽扫|yī wǎng jìn sǎo
一网打尽|yī wǎng dǎ jìn
一网无遗|yī wǎng wú yí
一羽示风向，一草示水流|yī yǔ shì fēng xiàng，yī cǎo shì shuǐ liú
一而二，二而一|yī ér èr，èr ér yī
一而二，二而三|yī ér èr，èr ér sān
一而光|yī ér guāng
一而再，再而三|yī ér zài，zài ér sān
一聚枯骨|yī jù kū gǔ
一肚子坏水|yī dǔ zǐ huài shuǐ
一股脑儿|yī gǔ nǎo er
一股脑子|yī gǔ nǎo zi
一肢一节|yī zhī yī jié
一肢半节|yī zhī bàn jié
一脉亲承|yī mài qīn chéng
一脉同气|yī mài tóng qì
一脉相传|yī mài xiāng chuán
一脉相承|yī mài xiāng chéng
一脉相通|yī mài xiāng tōng
一脉香烟|yī mài xiāng yān
一脚不移|yī jiǎo bù yí
一腔热血|yī qiāng rè xuè
一膀之力|yī bǎng zhī lì
一臂之力|yī bì zhī lì
一臧一否|yī zāng yī pǐ
一至于斯|yī zhì yú sī
一至于此|yī zhì yú cǐ
一至此|yī zhì cǐ
一致百虑|yī zhì bǎi lǜ
一般无二|yī bān wú èr
一般见识|yī bān jiàn shí
一艺之长|yī yì zhī cháng
一艺微长|yī yì wēi cháng
一节一行|yī jié yī xíng
一花五叶|yī huā wǔ yè
一花独放|yī huā dú fàng
一芹之微|yī qín zhī wēi
一苇可航|yī wěi kě háng
一草一木|yī cǎo yī mù
一落千丈|yī luò qiān zhàng
一蒂儿到底|yī dì er dào dǐ
一薰一莸|yī xūn yī yóu
一虎不河|yī hǔ bù hé
一虎难敌众犬|yī hǔ nán dí zhòng quǎn
一蛇两头|yī shé liǎng tóu
一蛇二首|yī shé èr shǒu
一蛇吞象|yī shé tūn xiàng
一蟹不如一蟹|yī xiè bù rú yī xiè
一行作吏|yī xíng zuò lì
一衣带水|yī yī dài shuǐ
一表人才|yī biǎo rén cái
一表人材|yī biǎo rén cái
一表人物|yī biǎo rén wù
一表堂堂|yī biǎo táng táng
一表非俗|yī biǎo fēi sú
一表非凡|yī biǎo fēi fán
一褱而论|yī huái ér lùn
一见了然|yī jiàn le rán
一见倾倒|yī jiàn qīng dǎo
一见倾心|yī jiàn qīng xīn
一见如故|yī jiàn rú gù
一见如旧|yī jiàn rú jiù
一见钟情|yī jiàn zhōng qíng
一视之仁|yī shì zhī rén
一视同仁|yī shì tóng rén
一览了然|yī lǎn liǎo rán
一览全收|yī lǎi quán shōu
一览无余|yī lǎi wú yú
一览无遗|yī lǎi wú yí
一览而尽|yī lǎn ér jìn
一觉扬州梦|yī jiào yáng zhōu mèng
一觞一咏|yī shāng yī yǒng
一解不如一解|yī xiè bù rú yī xiè
一触即发|yī chù jí fā
一触即溃|yī chù jí kuì
一言一动|yī yán yī dòng
一言一泪|yī yán yī lèi
一言一行|yī yán yī xíng
一言不再|yī yán bù zài
一言不发|yī yán bù fā
一言不合|yī yán bù hé
一言两语|yī yán liǎng yǔ
一言丧邦|yī yán sàng bāng
一言中的|yī yán zhōng dì
一言为定|yī yán wéi dìng
一言为重，百金为轻|yī yán wéi zhòng，bǎi jīn wéi qīng
一言之信|yī yán zhī xìn
一言九鼎|yī yán jiǔ dǐng
一言以蔽|yī yán yǐ bì
一言以蔽之|yī yán yǐ bì zhī
一言便定|yī yán biàn dìng
一言偾事|yī yán fèn shì
一言兴邦|yī yán xīng bāng
一言兴邦，一言丧邦|yī yán xīng bāng，yī yán sàng bāng
一言出口，驷马难追|yī yán chū kǒu，sì mǎ nán zhuī
一言千金|yī yán qiān jīn
一言半句|yī yán bàn jù
一言半字|yī yán bàn zì
一言半语|yī yán bàn yǔ
一言半辞|yī yán bàn cí
一言可分|yī yán kě fēn
一言可辟|yī yán kě bì
一言堂|yī yán táng
一言定交|yī yán dìng jiāo
一言寿国|yī yán shòu guó
一言已出，驷马难追|yī yán yǐ chū，sì mǎ nán zhuī
一言已定|yī yán yǐ dìng
一言抄百总|yī yán chāo bǎi zǒng
一言既出，如白染皂|yī yán jì chū，rú bái rǎn zào
一言既出，金玉不移|yī yán jì chū，jīn yù bù yí
一言既出，驷马难追|yī yán jì chū，sì mǎ nán zhuī
一言穷理|yī yán qióng lǐ
一言立信|yī yán lì xìn
一言而喻|yī yán ér yù
一言而定|yī yán ér dìng
一言蔽之|yī yán bì zhī
一言订交|yī yán dìng jiāo
一言陷人|yī yán xiàn rén
一言难尽|yī yán nán jìn
一言难磬|yī yán nán qìng
一言难罄|yī yán nán qìng
一计不成，又生一计|yī jì bù chéng，yòu shēng yī jì
一诎一信|yī qū yī shēn
一语中人|yī yǔ zhōng rén
一语中的|yī yǔ zhōng dì
一语为重|yī yǔ wéi zhòng
一语九鼎|yī yǔ jiǔ dǐng
一语双关|yī yǔ shuāng guān
一语撞倒墙|yī yǔ zhuàng dǎo qiáng
一语破的|yī yǔ pò dì
一语道破|yī yǔ dào pò
一误再误|yī wù zài wù
一诺千金|yī nuò qiān jīn
一诺无辞|yī nuò wú cí
一谦四益|yī qiān sì yì
一谷不升|yī gǔ bù shēng
一谷不登|yī gǔ bù dēng
一豫一游|yī yù yī yóu
一貌倾城|yī mào qīng chéng
一貌堂堂|yī mào táng táng
一败如水|yī bài rú shuǐ
一败涂地|yī bài tú dì
一贫一富，乃见交态|yī pín yī fù，nǎi jiàn jiāo tài
一贫似水|yī pín sì shuǐ
一贫如洗|yī pín rú xǐ
一贯万机|yī guàn wàn jī
一资半级|yī zī bàn jí
一资半职|yī zī bàn zhí
一走了之|yī zǒu liǎo zhī
一趋一步|yī qū yī bù
一跌不振|yī diē bù zhèn
一路之哭|yī lù zhī kū
一路哭|yī lù kū
一路哭声|yī lù kū shēng
一路平安|yī lù píng ān
一路神祇|yī lù shén qí
一路福星|yī lù fú xīng
一路货色|yī lù huò sè
一路顺风|yī lù shùn fēng
一路风尘|yī lù fēng chén
一路风清|yī lù fēng qīng
一蹴即至|yī cù jí zhì
一蹴可几|yī cù kě jǐ
一蹴可就|yī cù kě jiù
一蹴而几|yī cù ér jī
一蹴而就|yī cù ér jiù
一蹴而得|yī cù ér dé
一蹴而成|yī cù ér chéng
一蹴而至|yī cù ér zhì
一蹶不兴|yī juě bù xīng
一蹶不振|yī jué bù zhèn
一身三手|yī shēn sān shǒu
一身两任|yī shēn liǎng rèn
一身两头|yī shēn liǎng tóu
一身两役|yī shēn liǎng yì
一身二任|yī shēn èr rèn
一身五世|yī shēn wǔ shì
一身五心|yī shēn wǔ xīn
一身作事一身当|yī shēn zuò shì yī shēn dāng
一身做事一身当|yī shēn zuò shì yī shēn dāng
一身无累|yī shēn wú lěi
一身是胆|yī shēn shì dǎn
一身百为|yī shēn bǎi wéi
一身而二任|yī shēn ér èr rèn
一身都是胆|yī shēn dōu shì dǎn
一轨同风|yī guǐ tóng fēng
一轰而散|yī hōng ér sàn
一轰而起|yī hōng ér qǐ
一辞同轨|yī cí tóng guǐ
一辞莫赞|yī cí mò zàn
一迎一合|yī yíng yī hé
一迎一和|yī yíng yī hé
一还一报|yī huán yī bào
一迭连声|yī dié lián shēng
一退六二五|yī tuī liù èr wǔ
一递一口|yī dì yī kǒu
一递一句|yī dì yī jù
一递一声|yī dì yī shēng
一递一答|yī dì yī dá
一通百通|yī tōng bǎi tōng
一邱之貉|yī qiū zhī hè
一部二十四史无从说起|yī bù èr shí sì shǐ wú cóng shuō qǐ
一部二十四史，不知从何说起|yī bù èr shí sì shǐ,bù zhī cóng hé shuō qǐ
一酬一酢|yī chóu yī zuò
一里挠椎|yī lǐ náo chuí
一重一掩|yī chóng yī yǎn
一金之俸|yī jīn zhī fèng
一针一线|yī zhēn yī xiàn
一针一缐|yī zhēn yī yú
一针见血|yī zhēn jiàn xiě
一钱不值|yī qián bù zhí
一钱不名|yī qián bù míng
一钱不直|yī qián bù zhí
一钱不落虚空地|yī qián bù luò xū kōng dì
一钱太守|yī qián tài shǒu
一钱如命|yī qián rú mìng
一钵一瓶|yī bō yī píng
一锅煮|yī guō zhǔ
一锅端|yī guō duān
一锅粥|yī guō zhōu
一锅面|yī guō miàn
一错再错|yī cuò zài cuò
一错百错|yī cuò bǎi cuò
一锤子买卖|yī chuí zi mǎi mài
一锤定音|yī chuí dìng yīn
一镬之味|yī huò zhī wèi
一长一短|yī cháng yī duǎn
一长两短|yī cháng liǎng duǎn
一长二短|yī cháng èr duǎn
一长半短|yī cháng bàn duǎn
一门千指|yī mén qiān zhǐ
一门同气|yī mén tóng qì
一门心思|yī mén xīn sī
一门百指|yī mén bǎi zhǐ
一门百笏|yī mén bǎi hù
一问三不知|yī wèn sān bù zhī
一闻千悟|yī wén qiān wù
一阳复始|yī yáng fù shǐ
一阳来复|yī yáng lái fù
一阴一阳之谓道|yī yīn yī yáng zhī wèi dào
一阶半级|yī jiē bàn jí
一阶半职|yī jiē bàn zhí
一隅三反|yī yú sān fǎn
一隅之地|yī yú zhī dì
一隅之见|yī yú zhī jiàn
一隅之说|yī yú zhī shuō
一隙不通|yī xì bù tōng
一雕双兔|yī diāo shuāng tù
一雷二闪|yī léi èr shǎn
一面之交|yī miàn zhī jiāo
一面之旧|yī miàn zhī jiù
一面之款|yī miàn zhī kuǎn
一面之缘|yī miàn zhī yuán
一面之荣|yī miàn zhī róng
一面之识|yī miàn zhī shí
一面之词|yī miàn zhī cí
一面之说|yī miàn zhī shuō
一面之辞|yī miàn zhī cí
一面之雅|yī miàn zhī yǎ
一面儿理|yī miàn ér lǐ
一面如旧|yī miàn rú jiù
一面虚词|yī miàn xū cí
一面驱禽|yī miàn qū qín
一鞍一马|yī ān yī mǎ
一鞭一条痕|yī biān yī tiáo hén
一鞭一条痕，一掴一掌血|yī biān yī tiáo hén，yī guó yī zhǎng xuè
一鞭先著|yī biān xiān zhuó
一顾之价|yī gù zhī jià
一顾之荣|yī gù zhī róng
一顾倾人|yī gù qīng rén
一顾倾城|yī gù qīng chéng
一顾千金|yī gù qiān jīn
一颦一笑|yī pín yī xiào
一风吹|yī fēng chuī
一飞冲天|yī fēi chōng tiān
一食万钱|yī shí wàn qián
一食三起|yī shí sān qǐ
一飧之德|yī sūn zhī dé
一饥两饱|yī jī liǎng bǎo
一饭三吐哺|yī fàn sān tǔ bǔ
一饭三遗矢|yī fàn sān yí shǐ
一饭之先|yī fàn zhī xiān
一饭之德|yī fàn zhī dé
一饭之恩|yī fàn zhī ēn
一饭千金|yī fàn qiān jīn
一饮一啄|yī yǐn yī zhuó
一饮而尽|yī yǐn ér jìn
一饱眼福|yī bǎo yǎn fú
一馈十起|yī kuì shí qǐ
一马一鞍|yī mǎ yī ān
一马不跨两鞍|yī mǎ bù kuà liǎng ān
一马不跨双鞍|yī mǎ bù kuà shuāng ān
一马不鞁两鞍|yī mǎ bù bèi liǎng ān
一马不鞴两鞍|yī mǎ bù bèi liǎng ān
一马不鞴双鞍|yī mǎ bù bèi shuāng ān
一马平川|yī mǎ píng chuān
一马当先|yī mǎ dāng xiān
